time,t_wall,t_device_ns,ecg
1.584784,1775806269.411283,599619410086508060,-2128
1.592476,1775806269.411283,599619410086508060,-2097
1.600168,1775806269.411283,599619410086508060,-2067
1.607861,1775806269.411283,599619410086508060,-2052
1.615553,1775806269.411283,599619410086508060,-2047
1.623245,1775806269.411283,599619410086508060,-2038
1.630938,1775806269.411283,599619410086508060,-2013
1.638630,1775806269.411283,599619410086508060,-1984
1.646322,1775806269.411283,599619410086508060,-1948
1.654015,1775806269.411283,599619410086508060,-1899
1.661707,1775806269.411283,599619410086508060,-1921
1.669399,1775806269.411283,599619410086508060,-1975
1.677092,1775806269.411283,599619410086508060,-1935
1.684858,1775806269.951254,599619410648120640,-1874
1.692550,1775806269.951254,599619410648120640,-1869
1.700243,1775806269.951254,599619410648120640,-1867
1.707935,1775806269.951254,599619410648120640,-1872
1.715627,1775806269.951254,599619410648120640,-1883
1.723319,1775806269.951254,599619410648120640,-1872
1.731012,1775806269.951254,599619410648120640,-1867
1.738704,1775806269.951254,599619410648120640,-1863
1.746396,1775806269.951254,599619410648120640,-1836
1.754089,1775806269.951254,599619410648120640,-1833
1.761781,1775806269.951254,599619410648120640,-1838
1.769473,1775806269.951254,599619410648120640,-1779
1.777166,1775806269.951254,599619410648120640,-1725
1.784858,1775806269.951254,599619410648120640,-1716
1.792550,1775806269.951254,599619410648120640,-1703
1.800243,1775806269.951254,599619410648120640,-1689
1.807935,1775806269.951254,599619410648120640,-1680
1.815627,1775806269.951254,599619410648120640,-1642
1.823319,1775806269.951254,599619410648120640,-1487
1.831012,1775806269.951254,599619410648120640,-1149
1.838704,1775806269.951254,599619410648120640,-920
1.846396,1775806269.951254,599619410648120640,-1300
1.854089,1775806269.951254,599619410648120640,-2025
1.861781,1775806269.951254,599619410648120640,-2182
1.869473,1775806269.951254,599619410648120640,-1743
1.877166,1775806269.951254,599619410648120640,-1503
1.884858,1775806269.951254,599619410648120640,-1577
1.892550,1775806269.951254,599619410648120640,-1577
1.900243,1775806269.951254,599619410648120640,-1509
1.907935,1775806269.951254,599619410648120640,-1509
1.915627,1775806269.951254,599619410648120640,-1516
1.923319,1775806269.951254,599619410648120640,-1489
1.931012,1775806269.951254,599619410648120640,-1480
1.938704,1775806269.951254,599619410648120640,-1482
1.946396,1775806269.951254,599619410648120640,-1464
1.954089,1775806269.951254,599619410648120640,-1453
1.961781,1775806269.951254,599619410648120640,-1451
1.969473,1775806269.951254,599619410648120640,-1431
1.977166,1775806269.951254,599619410648120640,-1428
1.984858,1775806269.951254,599619410648120640,-1433
1.992550,1775806269.951254,599619410648120640,-1404
2.000243,1775806269.951254,599619410648120640,-1370
2.007935,1775806269.951254,599619410648120640,-1377
2.015627,1775806269.951254,599619410648120640,-1388
2.023319,1775806269.951254,599619410648120640,-1372
2.031012,1775806269.951254,599619410648120640,-1320
2.038704,1775806269.951254,599619410648120640,-1248
2.046396,1775806269.951254,599619410648120640,-1203
2.054089,1775806269.951254,599619410648120640,-1174
2.061781,1775806269.951254,599619410648120640,-1131
2.069473,1775806269.951254,599619410648120640,-1102
2.077166,1775806269.951254,599619410648120640,-1086
2.084858,1775806269.951254,599619410648120640,-1062
2.092550,1775806269.951254,599619410648120640,-1053
2.100242,1775806269.951254,599619410648120640,-1071
2.107935,1775806269.951254,599619410648120640,-1089
2.115627,1775806269.951254,599619410648120640,-1125
2.123320,1775806269.951254,599619410648120640,-1179
2.131012,1775806269.951254,599619410648120640,-1224
2.138704,1775806269.951254,599619410648120640,-1273
2.146396,1775806269.951254,599619410648120640,-1320
2.154089,1775806269.951254,599619410648120640,-1345
2.161781,1775806269.951254,599619410648120640,-1356
2.169473,1775806269.951254,599619410648120640,-1365
2.177166,1775806269.951254,599619410648120640,-1363
2.184858,1775806269.951254,599619410648120640,-1361
2.192550,1775806269.951254,599619410648120640,-1363
2.200243,1775806269.951254,599619410648120640,-1374
2.207935,1775806269.951254,599619410648120640,-1392
2.215627,1775806269.951254,599619410648120640,-1361
2.223319,1775806269.951254,599619410648120640,-1316
2.231012,1775806269.951254,599619410648120640,-1316
2.238704,1775806269.951254,599619410648120640,-1302
2.246460,1775806270.491346,599619411209723050,-1269
2.254153,1775806270.491346,599619411209723050,-1264
2.261845,1775806270.491346,599619411209723050,-1251
2.269537,1775806270.491346,599619411209723050,-1224
2.277230,1775806270.491346,599619411209723050,-1212
2.284922,1775806270.491346,599619411209723050,-1203
2.292614,1775806270.491346,599619411209723050,-1203
2.300307,1775806270.491346,599619411209723050,-1203
2.307999,1775806270.491346,599619411209723050,-1158
2.315691,1775806270.491346,599619411209723050,-1120
2.323383,1775806270.491346,599619411209723050,-1125
2.331076,1775806270.491346,599619411209723050,-1118
2.338768,1775806270.491346,599619411209723050,-1100
2.346460,1775806270.491346,599619411209723050,-1091
2.354153,1775806270.491346,599619411209723050,-1077
2.361845,1775806270.491346,599619411209723050,-1064
2.369537,1775806270.491346,599619411209723050,-1066
2.377230,1775806270.491346,599619411209723050,-1075
2.384922,1775806270.491346,599619411209723050,-1089
2.392614,1775806270.491346,599619411209723050,-1075
2.400307,1775806270.491346,599619411209723050,-1032
2.407999,1775806270.491346,599619411209723050,-1019
2.415691,1775806270.491346,599619411209723050,-1021
2.423383,1775806270.491346,599619411209723050,-996
2.431076,1775806270.491346,599619411209723050,-985
2.438768,1775806270.491346,599619411209723050,-981
2.446460,1775806270.491346,599619411209723050,-958
2.454153,1775806270.491346,599619411209723050,-942
2.461845,1775806270.491346,599619411209723050,-945
2.469537,1775806270.491346,599619411209723050,-949
2.477230,1775806270.491346,599619411209723050,-942
2.484922,1775806270.491346,599619411209723050,-920
2.492614,1775806270.491346,599619411209723050,-900
2.500307,1775806270.491346,599619411209723050,-895
2.507999,1775806270.491346,599619411209723050,-902
2.515691,1775806270.491346,599619411209723050,-918
2.523383,1775806270.491346,599619411209723050,-904
2.531076,1775806270.491346,599619411209723050,-864
2.538768,1775806270.491346,599619411209723050,-855
2.546460,1775806270.491346,599619411209723050,-866
2.554153,1775806270.491346,599619411209723050,-855
2.561845,1775806270.491346,599619411209723050,-857
2.569537,1775806270.491346,599619411209723050,-866
2.577230,1775806270.491346,599619411209723050,-834
2.584922,1775806270.491346,599619411209723050,-801
2.592614,1775806270.491346,599619411209723050,-805
2.600307,1775806270.491346,599619411209723050,-807
2.607999,1775806270.491346,599619411209723050,-803
2.615691,1775806270.491346,599619411209723050,-801
2.623384,1775806270.491346,599619411209723050,-787
2.631076,1775806270.491346,599619411209723050,-778
2.638768,1775806270.491346,599619411209723050,-787
2.646460,1775806270.491346,599619411209723050,-789
2.654153,1775806270.491346,599619411209723050,-774
2.661845,1775806270.491346,599619411209723050,-758
2.669537,1775806270.491346,599619411209723050,-726
2.677230,1775806270.491346,599619411209723050,-690
2.684922,1775806270.491346,599619411209723050,-693
2.692614,1775806270.491346,599619411209723050,-735
2.700307,1775806270.491346,599619411209723050,-767
2.707999,1775806270.491346,599619411209723050,-762
2.715691,1775806270.491346,599619411209723050,-762
2.723383,1775806270.491346,599619411209723050,-785
2.731076,1775806270.491346,599619411209723050,-792
2.738768,1775806270.491346,599619411209723050,-798
2.746460,1775806270.491346,599619411209723050,-819
2.754153,1775806270.491346,599619411209723050,-801
2.761845,1775806270.491346,599619411209723050,-760
2.769537,1775806270.491346,599619411209723050,-758
2.777230,1775806270.491346,599619411209723050,-767
2.784922,1775806270.491346,599619411209723050,-760
2.792614,1775806270.491346,599619411209723050,-756
2.800307,1775806270.491346,599619411209723050,-742
2.808083,1775806271.076264,599619411771345802,-724
2.815775,1775806271.076264,599619411771345802,-720
2.823468,1775806271.076264,599619411771345802,-717
2.831160,1775806271.076264,599619411771345802,-726
2.838852,1775806271.076264,599619411771345802,-686
2.846545,1775806271.076264,599619411771345802,-463
2.854237,1775806271.076264,599619411771345802,-96
2.861929,1775806271.076264,599619411771345802,-31
2.869622,1775806271.076264,599619411771345802,-607
2.877314,1775806271.076264,599619411771345802,-1266
2.885006,1775806271.076264,599619411771345802,-1235
2.892699,1775806271.076264,599619411771345802,-810
2.900391,1775806271.076264,599619411771345802,-654
2.908083,1775806271.076264,599619411771345802,-702
2.915775,1775806271.076264,599619411771345802,-677
2.923468,1775806271.076264,599619411771345802,-663
2.931160,1775806271.076264,599619411771345802,-684
2.938852,1775806271.076264,599619411771345802,-648
2.946545,1775806271.076264,599619411771345802,-616
2.954237,1775806271.076264,599619411771345802,-627
2.961929,1775806271.076264,599619411771345802,-634
2.969622,1775806271.076264,599619411771345802,-630
2.977314,1775806271.076264,599619411771345802,-618
2.985006,1775806271.076264,599619411771345802,-598
2.992699,1775806271.076264,599619411771345802,-585
3.000391,1775806271.076264,599619411771345802,-585
3.008083,1775806271.076264,599619411771345802,-578
3.015775,1775806271.076264,599619411771345802,-567
3.023468,1775806271.076264,599619411771345802,-562
3.031160,1775806271.076264,599619411771345802,-549
3.038852,1775806271.076264,599619411771345802,-519
3.046545,1775806271.076264,599619411771345802,-495
3.054237,1775806271.076264,599619411771345802,-477
3.061929,1775806271.076264,599619411771345802,-456
3.069622,1775806271.076264,599619411771345802,-429
3.077314,1775806271.076264,599619411771345802,-398
3.085006,1775806271.076264,599619411771345802,-369
3.092699,1775806271.076264,599619411771345802,-351
3.100391,1775806271.076264,599619411771345802,-344
3.108083,1775806271.076264,599619411771345802,-339
3.115775,1775806271.076264,599619411771345802,-335
3.123468,1775806271.076264,599619411771345802,-344
3.131160,1775806271.076264,599619411771345802,-375
3.138852,1775806271.076264,599619411771345802,-420
3.146545,1775806271.076264,599619411771345802,-481
3.154237,1775806271.076264,599619411771345802,-540
3.161929,1775806271.076264,599619411771345802,-582
3.169622,1775806271.076264,599619411771345802,-616
3.177314,1775806271.076264,599619411771345802,-648
3.185006,1775806271.076264,599619411771345802,-666
3.192698,1775806271.076264,599619411771345802,-679
3.200391,1775806271.076264,599619411771345802,-690
3.208083,1775806271.076264,599619411771345802,-690
3.215775,1775806271.076264,599619411771345802,-688
3.223468,1775806271.076264,599619411771345802,-675
3.231160,1775806271.076264,599619411771345802,-663
3.238852,1775806271.076264,599619411771345802,-663
3.246545,1775806271.076264,599619411771345802,-663
3.254237,1775806271.076264,599619411771345802,-645
3.261929,1775806271.076264,599619411771345802,-623
3.269622,1775806271.076264,599619411771345802,-618
3.277314,1775806271.076264,599619411771345802,-625
3.285006,1775806271.076264,599619411771345802,-632
3.292699,1775806271.076264,599619411771345802,-630
3.300391,1775806271.076264,599619411771345802,-603
3.308083,1775806271.076264,599619411771345802,-580
3.315775,1775806271.076264,599619411771345802,-580
3.323468,1775806271.076264,599619411771345802,-585
3.331160,1775806271.076264,599619411771345802,-587
3.338852,1775806271.076264,599619411771345802,-578
3.346545,1775806271.076264,599619411771345802,-567
3.354237,1775806271.076264,599619411771345802,-558
3.361929,1775806271.076264,599619411771345802,-553
3.369706,1775806271.661235,599619412332968558,-551
3.377398,1775806271.661235,599619412332968558,-549
3.385091,1775806271.661235,599619412332968558,-540
3.392783,1775806271.661235,599619412332968558,-531
3.400475,1775806271.661235,599619412332968558,-528
3.408167,1775806271.661235,599619412332968558,-528
3.415860,1775806271.661235,599619412332968558,-533
3.423552,1775806271.661235,599619412332968558,-544
3.431244,1775806271.661235,599619412332968558,-528
3.438937,1775806271.661235,599619412332968558,-501
3.446629,1775806271.661235,599619412332968558,-499
3.454321,1775806271.661235,599619412332968558,-501
3.462014,1775806271.661235,599619412332968558,-506
3.469706,1775806271.661235,599619412332968558,-508
3.477398,1775806271.661235,599619412332968558,-483
3.485091,1775806271.661235,599619412332968558,-463
3.492783,1775806271.661235,599619412332968558,-461
3.500475,1775806271.661235,599619412332968558,-459
3.508168,1775806271.661235,599619412332968558,-454
3.515860,1775806271.661235,599619412332968558,-452
3.523552,1775806271.661235,599619412332968558,-452
3.531245,1775806271.661235,599619412332968558,-456
3.538937,1775806271.661235,599619412332968558,-450
3.546629,1775806271.661235,599619412332968558,-432
3.554321,1775806271.661235,599619412332968558,-427
3.562014,1775806271.661235,599619412332968558,-434
3.569706,1775806271.661235,599619412332968558,-432
3.577398,1775806271.661235,599619412332968558,-423
3.585091,1775806271.661235,599619412332968558,-414
3.592783,1775806271.661235,599619412332968558,-409
3.600475,1775806271.661235,599619412332968558,-402
3.608168,1775806271.661235,599619412332968558,-373
3.615860,1775806271.661235,599619412332968558,-339
3.623552,1775806271.661235,599619412332968558,-346
3.631244,1775806271.661235,599619412332968558,-378
3.638937,1775806271.661235,599619412332968558,-400
3.646629,1775806271.661235,599619412332968558,-414
3.654321,1775806271.661235,599619412332968558,-414
3.662014,1775806271.661235,599619412332968558,-411
3.669706,1775806271.661235,599619412332968558,-423
3.677398,1775806271.661235,599619412332968558,-429
3.685091,1775806271.661235,599619412332968558,-432
3.692783,1775806271.661235,599619412332968558,-438
3.700475,1775806271.661235,599619412332968558,-436
3.708168,1775806271.661235,599619412332968558,-434
3.715860,1775806271.661235,599619412332968558,-429
3.723552,1775806271.661235,599619412332968558,-420
3.731244,1775806271.661235,599619412332968558,-416
3.738937,1775806271.661235,599619412332968558,-416
3.746629,1775806271.661235,599619412332968558,-402
3.754321,1775806271.661235,599619412332968558,-391
3.762014,1775806271.661235,599619412332968558,-393
3.769706,1775806271.661235,599619412332968558,-389
3.777398,1775806271.661235,599619412332968558,-348
3.785091,1775806271.661235,599619412332968558,-150
3.792783,1775806271.661235,599619412332968558,238
3.800475,1775806271.661235,599619412332968558,380
3.808168,1775806271.661235,599619412332968558,-186
3.815860,1775806271.661235,599619412332968558,-920
3.823552,1775806271.661235,599619412332968558,-942
3.831244,1775806271.661235,599619412332968558,-513
3.838937,1775806271.661235,599619412332968558,-348
3.846629,1775806271.661235,599619412332968558,-405
3.854321,1775806271.661235,599619412332968558,-387
3.862014,1775806271.661235,599619412332968558,-357
3.869706,1775806271.661235,599619412332968558,-380
3.877398,1775806271.661235,599619412332968558,-380
3.885091,1775806271.661235,599619412332968558,-364
3.892783,1775806271.661235,599619412332968558,-366
3.900475,1775806271.661235,599619412332968558,-369
3.908167,1775806271.661235,599619412332968558,-362
3.915860,1775806271.661235,599619412332968558,-357
3.923552,1775806271.661235,599619412332968558,-353
3.931329,1775806272.201246,599619412894591312,-346
3.939021,1775806272.201246,599619412894591312,-346
3.946713,1775806272.201246,599619412894591312,-346
3.954406,1775806272.201246,599619412894591312,-342
3.962098,1775806272.201246,599619412894591312,-333
3.969790,1775806272.201246,599619412894591312,-310
3.977483,1775806272.201246,599619412894591312,-285
3.985175,1775806272.201246,599619412894591312,-272
3.992867,1775806272.201246,599619412894591312,-256
4.000560,1775806272.201246,599619412894591312,-231
4.008252,1775806272.201246,599619412894591312,-209
4.015944,1775806272.201246,599619412894591312,-175
4.023636,1775806272.201246,599619412894591312,-141
4.031329,1775806272.201246,599619412894591312,-126
4.039021,1775806272.201246,599619412894591312,-114
4.046713,1775806272.201246,599619412894591312,-103
4.054406,1775806272.201246,599619412894591312,-101
4.062098,1775806272.201246,599619412894591312,-117
4.069790,1775806272.201246,599619412894591312,-150
4.077483,1775806272.201246,599619412894591312,-200
4.085175,1775806272.201246,599619412894591312,-256
4.092867,1775806272.201246,599619412894591312,-306
4.100559,1775806272.201246,599619412894591312,-353
4.108252,1775806272.201246,599619412894591312,-391
4.115944,1775806272.201246,599619412894591312,-416
4.123636,1775806272.201246,599619412894591312,-441
4.131329,1775806272.201246,599619412894591312,-463
4.139021,1775806272.201246,599619412894591312,-474
4.146713,1775806272.201246,599619412894591312,-465
4.154406,1775806272.201246,599619412894591312,-445
4.162098,1775806272.201246,599619412894591312,-436
4.169790,1775806272.201246,599619412894591312,-434
4.177483,1775806272.201246,599619412894591312,-429
4.185175,1775806272.201246,599619412894591312,-423
4.192867,1775806272.201246,599619412894591312,-420
4.200559,1775806272.201246,599619412894591312,-416
4.208252,1775806272.201246,599619412894591312,-405
4.215944,1775806272.201246,599619412894591312,-391
4.223636,1775806272.201246,599619412894591312,-389
4.231329,1775806272.201246,599619412894591312,-387
4.239021,1775806272.201246,599619412894591312,-380
4.246713,1775806272.201246,599619412894591312,-373
4.254406,1775806272.201246,599619412894591312,-369
4.262098,1775806272.201246,599619412894591312,-366
4.269790,1775806272.201246,599619412894591312,-366
4.277483,1775806272.201246,599619412894591312,-360
4.285175,1775806272.201246,599619412894591312,-348
4.292867,1775806272.201246,599619412894591312,-344
4.300560,1775806272.201246,599619412894591312,-344
4.308252,1775806272.201246,599619412894591312,-351
4.315944,1775806272.201246,599619412894591312,-353
4.323636,1775806272.201246,599619412894591312,-348
4.331329,1775806272.201246,599619412894591312,-333
4.339021,1775806272.201246,599619412894591312,-321
4.346713,1775806272.201246,599619412894591312,-326
4.354406,1775806272.201246,599619412894591312,-328
4.362098,1775806272.201246,599619412894591312,-326
4.369790,1775806272.201246,599619412894591312,-326
4.377483,1775806272.201246,599619412894591312,-324
4.385175,1775806272.201246,599619412894591312,-319
4.392867,1775806272.201246,599619412894591312,-319
4.400560,1775806272.201246,599619412894591312,-321
4.408252,1775806272.201246,599619412894591312,-324
4.415944,1775806272.201246,599619412894591312,-319
4.423636,1775806272.201246,599619412894591312,-308
4.431329,1775806272.201246,599619412894591312,-308
4.439021,1775806272.201246,599619412894591312,-317
4.446713,1775806272.201246,599619412894591312,-319
4.454406,1775806272.201246,599619412894591312,-317
4.462098,1775806272.201246,599619412894591312,-312
4.469790,1775806272.201246,599619412894591312,-308
4.477483,1775806272.201246,599619412894591312,-303
4.485175,1775806272.201246,599619412894591312,-303
4.492921,1775806272.873251,599619413456183548,-310
4.500613,1775806272.873251,599619413456183548,-315
4.508306,1775806272.873251,599619413456183548,-306
4.515998,1775806272.873251,599619413456183548,-288
4.523690,1775806272.873251,599619413456183548,-288
4.531382,1775806272.873251,599619413456183548,-294
4.539075,1775806272.873251,599619413456183548,-306
4.546767,1775806272.873251,599619413456183548,-312
4.554459,1775806272.873251,599619413456183548,-288
